Object,District,Date,Day,Hour,Latitude,Longitude
Motor Vehicle Accident Response,C11,2016-02-22 07:52:00,Monday,7,42.2843982,-71.06468373
Motor Vehicle Accident Response,B3,2016-02-22 07:31:00,Monday,7,42.28541846,-71.08366378
Motor Vehicle Accident Response,B2,2016-02-22 07:39:00,Monday,7,42.37458912,-71.03830019
Property Lost,B2,2016-02-22 06:40:00,Monday,6,42.32647732,-71.08261472
Police Service Incidents,A15,2016-02-21 13:00:00,Sunday,13,42.37663167,-71.05593196
Other,C11,2016-02-22 06:55:00,Monday,6,42.29932163,-71.05814159
Motor Vehicle Accident Response,C11,2016-02-22 06:55:00,Monday,6,42.29932163,-71.05814159
Towed,B2,2016-02-22 06:08:00,Monday,6,42.31743922,-71.07547845
Medical Assistance,B2,2016-02-22 05:08:00,Monday,5,42.31878339,-71.09074228
Investigate Property,B2,2016-02-22 03:22:00,Monday,3,42.32805817,-71.06956313
Motor Vehicle Accident Response,B3,2016-02-22 01:18:00,Monday,1,42.29997367,-71.08206122
Verbal Disputes,D4,2016-02-22 01:51:00,Monday,1,42.34449084,-71.0692566
Other,B2,2016-02-22 01:59:00,Monday,1,42.33506218,-71.09316781
Investigate Person,B3,2016-02-21 23:51:00,Sunday,23,42.28079658,-71.09039724
Vandalism,A7,2016-02-22 00:49:00,Monday,0,42.3690441,-71.0412039
Larceny,E13,2016-02-21 22:22:00,Sunday,22,42.32155229,-71.10244044
Commercial Burglary,B2,2016-02-21 23:51:00,Sunday,23,42.32978737,-71.08324801
Other,B2,2016-02-21 23:51:00,Sunday,23,42.32978737,-71.08324801
Vandalism,C6,2016-02-22 00:36:00,Monday,0,42.33519916,-71.03865308
Motor Vehicle Accident Response,A7,2016-02-22 00:17:00,Monday,0,42.38777475,-71.01769231
Other,A15,2016-02-21 23:37:00,Sunday,23,42.37693992,-71.05524264
Motor Vehicle Accident Response,B2,2016-02-21 22:56:00,Sunday,22,42.32908071,-71.07501301
Vandalism,C6,2016-02-21 23:21:00,Sunday,23,42.33519916,-71.03865308
Medical Assistance,D4,2016-02-21 22:08:00,Sunday,22,42.33311189,-71.0727637
Simple Assault,C11,2016-02-21 23:01:00,Sunday,23,42.31050632,-71.06505939
Firearm Violations,C11,2016-02-21 23:01:00,Sunday,23,42.31050632,-71.06505939
Assembly or Gathering Violations,D14,2016-02-21 22:53:00,Sunday,22,42.34040563,-71.14548726
Drug Violation,A1,2016-02-21 22:04:00,Sunday,22,42.36122449,-71.06632569
Residential Burglary,B2,2016-02-21 20:53:00,Sunday,20,42.32337421,-71.09103005
Medical Assistance,B3,2016-02-21 22:26:00,Sunday,22,42.28508809,-71.08789462
Larceny From Motor Vehicle,E5,2016-02-21 21:00:00,Sunday,21,42.29210071,-71.12298629
Aggravated Assault,C11,2016-02-21 22:35:00,Sunday,22,42.29901707,-71.07337539
Aggravated Assault,A1,2016-02-21 21:00:00,Sunday,21,42.35847666,-71.05324087
Drug Violation,B2,2016-02-21 22:35:00,Sunday,22,42.32287413,-71.10155354
Other,B2,2016-02-21 22:35:00,Sunday,22,42.32287413,-71.10155354
Simple Assault,B3,2016-02-21 22:39:00,Sunday,22,42.28518631,-71.09211276
Medical Assistance,B3,2016-02-21 21:04:00,Sunday,21,42.30258109,-71.08476629
Police Service Incidents,C11,2016-02-21 20:20:00,Sunday,20,42.31212341,-71.06820729
Vandalism,D4,2016-02-21 21:57:00,Sunday,21,42.34997636,-71.07242619
Medical Assistance,B3,2016-02-21 21:20:00,Sunday,21,42.29125586,-71.07475092
Investigate Person,E18,2016-02-21 21:12:00,Sunday,21,42.25316873,-71.13277125
Motor Vehicle Accident Response,C11,2016-02-21 15:00:00,Sunday,15,42.3121651,-71.05472611
Verbal Disputes,B3,2016-02-21 21:12:00,Sunday,21,42.29881915,-71.07752992
Robbery,B2,2016-02-21 21:15:00,Sunday,21,42.32046979,-71.0716195
Motor Vehicle Accident Response,B3,2016-02-21 20:23:00,Sunday,20,42.29091109,-71.07436978
Investigate Person,B3,2016-02-21 20:41:00,Sunday,20,42.29225242,-71.08949931
Towed,D4,2016-02-21 16:50:00,Sunday,16,42.34840576,-71.08688339
Residential Burglary,B2,2016-02-21 12:57:00,Sunday,12,42.31368925,-71.0742708
Medical Assistance,E5,2016-02-21 19:15:00,Sunday,19,42.2850392,-71.13093078
Larceny From Motor Vehicle,A1,2016-02-21 20:03:00,Sunday,20,42.3538772,-71.05830207
Larceny,D14,2016-02-21 13:00:00,Sunday,13,42.33836272,-71.15441001
Larceny,A1,2016-02-21 19:21:00,Sunday,19,42.35311007,-71.06432264
Property Lost,B2,2016-02-20 02:00:00,Saturday,2,42.33693209,-71.10038001
Robbery,B3,2016-02-21 18:07:00,Sunday,18,42.2953458,-71.08790188
Investigate Property,B3,2016-02-21 19:15:00,Sunday,19,42.27436376,-71.09136935
Drug Violation,A1,2016-02-21 19:00:00,Sunday,19,42.35157221,-71.06353927
Drug Violation,A1,2016-02-21 19:00:00,Sunday,19,42.35157221,-71.06353927
Investigate Person,A1,2016-02-21 19:00:00,Sunday,19,42.35157221,-71.06353927
Missing Person Located,A7,2016-02-21 19:24:00,Sunday,19,42.3714106,-71.04245069
Towed,D4,2016-02-21 17:18:00,Sunday,17,42.34440738,-71.07081091
Larceny From Motor Vehicle,B2,2016-02-20 22:00:00,Saturday,22,42.32493071,-71.0932555
Property Lost,A1,2016-02-21 18:58:00,Sunday,18,42.36183857,-71.05976489
Motor Vehicle Accident Response,B3,2016-02-21 18:54:00,Sunday,18,42.29072142,-71.07373385
Larceny,D4,2016-02-21 06:30:00,Sunday,6,42.34353469,-71.09980109
Motor Vehicle Accident Response,D4,2016-02-21 18:33:00,Sunday,18,42.34894297,-71.07435751
Towed,D4,2016-02-21 17:24:00,Sunday,17,42.34852918,-71.07805107
Drug Violation,A7,2016-02-21 16:55:00,Sunday,16,42.36943145,-71.03917179
Vandalism,B3,2016-02-21 16:46:00,Sunday,16,42.27142594,-71.10500954
Vandalism,B2,2016-02-21 17:20:00,Sunday,17,42.32569889,-71.08790498
Other,B2,2016-02-21 17:00:00,Sunday,17,42.33506218,-71.09316781
Warrant Arrests,C11,2016-02-21 11:00:00,Sunday,11,42.31176297,-71.06324161
Drug Violation,C11,2016-02-21 11:00:00,Sunday,11,42.31176297,-71.06324161
Aggravated Assault,B2,2016-02-21 16:10:00,Sunday,16,42.31175348,-71.08197378
Fire Related Reports,C6,2016-02-21 16:55:00,Sunday,16,42.34139035,-71.05322491
Motor Vehicle Accident Response,D14,2016-02-21 01:45:00,Sunday,1,42.35301119,-71.13261451
Drug Violation,E5,2016-02-19 00:00:00,Friday,0,42.28709355,-71.14822128
Missing Person Reported,C11,2016-02-18 00:00:00,Thursday,0,42.30154274,-71.07201939
Larceny,D4,2016-02-21 14:52:00,Sunday,14,42.35176179,-71.07452168
Simple Assault,B3,2016-02-21 16:22:00,Sunday,16,42.28431486,-71.07410838
Aggravated Assault,B3,2016-02-21 16:22:00,Sunday,16,42.28431486,-71.07410838
Simple Assault,B3,2016-02-21 16:24:00,Sunday,16,42.27130225,-71.07442362
Medical Assistance,A1,2016-02-21 16:27:00,Sunday,16,42.3624082,-71.05226137
Motor Vehicle Accident Response,D14,2016-02-20 23:20:00,Saturday,23,42.34545003,-71.14982459
Other,A1,2016-02-21 16:10:00,Sunday,16,42.35988372,-71.06016189
Aggravated Assault,C11,2016-02-21 16:29:00,Sunday,16,42.30028028,-71.06015261
Ballistics,C11,2016-02-21 16:29:00,Sunday,16,42.30028028,-71.06015261
Motor Vehicle Accident Response,D14,2016-02-21 14:51:00,Sunday,14,42.34130609,-71.1449128
Medical Assistance,E5,2016-02-21 15:44:00,Sunday,15,42.26523483,-71.15843028
Other,D4,2016-02-21 15:53:00,Sunday,15,42.34877575,-71.09606805
Investigate Person,E5,2016-02-21 15:50:00,Sunday,15,42.28311294,-71.14392166
Vandalism,D14,2016-02-21 16:03:00,Sunday,16,42.3557137,-71.15532953
Drug Violation,A7,2016-02-21 17:00:00,Sunday,17,42.38229155,-71.04036424
Vandalism,D4,2016-02-21 16:23:00,Sunday,16,42.34063708,-71.07572281
Motor Vehicle Accident Response,E5,2016-02-20 17:30:00,Saturday,17,42.29026569,-71.16659667
Simple Assault,D14,2016-02-21 15:23:00,Sunday,15,42.3595671,-71.14381199
Larceny,D4,2016-02-21 00:45:00,Sunday,0,42.34828759,-71.07891773
Landlord/Tenant Disputes,E5,2016-02-21 14:09:00,Sunday,14,42.25980165,-71.15754353
Drug Violation,C6,2016-02-21 15:55:00,Sunday,15,42.34128751,-71.05467933
Drug Violation,C6,2016-02-21 15:54:00,Sunday,15,42.34128751,-71.05467933
Larceny From Motor Vehicle,D4,2016-02-20 17:45:00,Saturday,17,42.34897002,-71.07689477
Landlord/Tenant Disputes,B2,2016-02-20 19:00:00,Saturday,19,42.32525339,-71.09670872
Fraud,A7,2016-02-21 15:37:00,Sunday,15,42.36580932,-71.03381004
Investigate Person,C6,2016-02-21 14:59:00,Sunday,14,42.32995513,-71.05369679
Verbal Disputes,A7,2016-02-21 14:49:00,Sunday,14,42.38423979,-71.00003921
Vandalism,C6,2016-02-21 14:29:00,Sunday,14,42.33930416,-71.05160423
Fire Related Reports,B3,2016-02-21 14:31:00,Sunday,14,42.29861988,-71.08511004
Investigate Property,B2,2016-02-21 13:33:00,Sunday,13,42.32989215,-71.08894552
Medical Assistance,C6,2016-02-21 14:12:00,Sunday,14,42.3303689,-71.0486577
Investigate Person,A7,2016-02-21 14:59:00,Sunday,14,42.37081805,-71.03929078
Motor Vehicle Accident Response,C6,2016-02-21 14:58:00,Sunday,14,42.33733971,-71.03443434
Medical Assistance,E5,2016-02-21 14:05:00,Sunday,14,42.28471678,-71.12998991
Larceny,A15,2016-02-21 13:57:00,Sunday,13,42.35521625,-71.06012863
Vandalism,D14,2016-02-19 22:30:00,Friday,22,42.34980866,-71.13513832
Missing Person Located,E13,2016-02-21 10:00:00,Sunday,10,42.31915678,-71.10067583
Verbal Disputes,B2,2016-02-21 12:28:00,Sunday,12,42.32014754,-71.07368297
Verbal Disputes,B3,2016-02-21 14:04:00,Sunday,14,42.28282878,-71.0918249
Motor Vehicle Accident Response,D14,2016-02-21 13:39:00,Sunday,13,42.34802988,-71.13550939
Vandalism,D4,2016-02-20 23:50:00,Saturday,23,42.33856155,-71.07063441
Medical Assistance,D4,2016-02-21 10:26:00,Sunday,10,42.34242808,-71.07952412
Towed,C6,2016-02-21 12:50:00,Sunday,12,42.33044247,-71.04678531
Warrant Arrests,B2,2016-02-21 13:35:00,Sunday,13,42.3218854,-71.07906279
Aggravated Assault,B2,2016-02-21 13:35:00,Sunday,13,42.3218854,-71.07906279
Larceny From Motor Vehicle,E13,2016-02-21 13:21:00,Sunday,13,42.32077767,-71.10553808
Aggravated Assault,B2,2016-02-20 11:15:00,Saturday,11,42.30098889,-71.12708146
Confidence Games,B2,2016-02-20 11:19:00,Saturday,11,42.31508518,-71.08508813
Motor Vehicle Accident Response,B2,2016-02-21 13:15:00,Sunday,13,42.31503085,-71.08344018
Violations,A7,2016-02-21 11:40:00,Sunday,11,42.37874085,-71.02961119
Investigate Property,D4,2016-02-21 12:51:00,Sunday,12,42.35009599,-71.0773211
Drug Violation,C6,2016-02-21 13:19:00,Sunday,13,42.34128751,-71.05467933
Drug Violation,C6,2016-02-21 13:18:00,Sunday,13,42.34128751,-71.05467933
Drug Violation,C6,2016-02-21 13:17:00,Sunday,13,42.34128751,-71.05467933
Police Service Incidents,A1,2016-02-21 12:51:00,Sunday,12,42.3523119,-71.0637051
Larceny,D4,2016-02-21 12:31:00,Sunday,12,42.35176179,-71.07452168
Missing Person Located,B3,2016-02-01 12:00:00,Monday,12,42.29939553,-71.08300168
Missing Person Reported,B3,2016-02-01 12:00:00,Monday,12,42.29939553,-71.08300168
Vandalism,A1,2016-02-21 03:00:00,Sunday,3,42.3654038,-71.0517123
Missing Person Reported,B3,2016-02-21 10:10:00,Sunday,10,42.30262129,-71.07918399
Missing Person Located,B3,2016-02-21 10:10:00,Sunday,10,42.30262129,-71.07918399
Aggravated Assault,C6,2016-02-21 02:30:00,Sunday,2,42.33731438,-71.04852327
Larceny,C11,2016-02-19 14:00:00,Friday,14,42.27421808,-71.06622078
Vandalism,C11,2016-02-19 14:00:00,Friday,14,42.27421808,-71.06622078
Motor Vehicle Accident Response,B2,2016-02-21 11:37:00,Sunday,11,42.31118036,-71.08311324
Vandalism,D14,2016-02-20 21:30:00,Saturday,21,42.34086177,-71.16020154
Other,D14,2016-02-21 11:31:00,Sunday,11,42.34832396,-71.13187676
Vandalism,C6,2016-02-21 00:00:00,Sunday,0,42.3381031,-71.05165463
Motor Vehicle Accident Response,D4,2016-02-21 10:22:00,Sunday,10,42.34999733,-71.0810344
Aggravated Assault,B2,2016-02-21 11:27:00,Sunday,11,42.30775024,-71.08273084
Larceny,D4,2016-02-21 10:45:00,Sunday,10,42.34657497,-71.0743865
Vandalism,D4,2016-02-21 10:34:00,Sunday,10,42.3492468,-71.08956259
Larceny,D4,2016-02-21 10:39:00,Sunday,10,42.34701666,-71.06886238
Investigate Person,C11,2016-02-21 10:38:00,Sunday,10,42.29131613,-71.07170293
Fraud,D14,2016-02-19 18:00:00,Friday,18,42.35794929,-71.13213569
Motor Vehicle Accident Response,D14,2016-02-21 10:07:00,Sunday,10,42.34499963,-71.14507819
Other,E13,2016-02-21 10:41:00,Sunday,10,42.3211829,-71.1068278
Auto Theft,B2,2016-02-20 22:00:00,Saturday,22,42.32064354,-71.08280381
Property Found,A1,2016-02-21 10:28:00,Sunday,10,42.35079907,-71.06500775
Missing Person Reported,C11,2016-02-20 08:00:00,Saturday,8,42.30668291,-71.07044602
Missing Person Located,C11,2016-02-20 08:00:00,Saturday,8,42.30668291,-71.07044602
Verbal Disputes,C11,2016-02-21 10:09:00,Sunday,10,42.30138747,-71.0658424
Motor Vehicle Accident Response,C11,2016-02-21 07:55:00,Sunday,7,42.2783992,-71.06636305
Investigate Person,D14,2016-02-21 09:14:00,Sunday,9,42.34266946,-71.14098779
Motor Vehicle Accident Response,C11,2016-02-20 14:00:00,Saturday,14,42.28862665,-71.06350471
Towed,C11,2016-02-21 08:01:00,Sunday,8,42.29331199,-71.05965615
Confidence Games,B2,2016-02-21 09:25:00,Sunday,9,42.31115413,-71.08677174
Auto Theft,B3,2016-02-19 12:00:00,Friday,12,42.29281079,-71.07327594
Violations,B3,2016-02-19 12:00:00,Friday,12,42.29281079,-71.07327594
Other,E5,2016-02-20 19:25:00,Saturday,19,42.26932098,-71.17204938
Commercial Burglary,E18,2016-02-21 08:48:00,Sunday,8,42.28544884,-71.11055934
Police Service Incidents,A1,2016-02-21 08:56:00,Sunday,8,42.356585,-71.06189505
Towed,D14,2016-02-21 08:16:00,Sunday,8,42.34147071,-71.15942191
Property Lost,C6,2016-02-18 19:30:00,Thursday,19,42.33930416,-71.05160423
Medical Assistance,D4,2016-02-21 08:30:00,Sunday,8,42.35275712,-71.08240215
Aggravated Assault,B2,2016-02-21 08:27:00,Sunday,8,42.315969,-71.066253
Motor Vehicle Accident Response,A1,2016-02-21 08:00:00,Sunday,8,42.354758,-71.051414
Medical Assistance,C6,2016-02-21 07:31:00,Sunday,7,42.32422562,-71.05242608
Motor Vehicle Accident Response,C11,2016-02-20 21:00:00,Saturday,21,42.30492795,-71.05979933
Investigate Property,A1,2016-02-21 07:30:00,Sunday,7,42.367271,-71.05272807
Simple Assault,C11,2016-02-21 05:59:00,Sunday,5,42.31489621,-71.06043028
Aggravated Assault,C11,2016-02-21 05:59:00,Sunday,5,42.31489621,-71.06043028
Drug Violation,C11,2016-02-21 05:43:00,Sunday,5,42.31853245,-71.05778998
Simple Assault,A1,2016-02-21 02:01:00,Sunday,2,42.35836033,-71.05421997
Investigate Person,A15,2016-02-21 05:23:00,Sunday,5,42.37558378,-71.05182911
Medical Assistance,D14,2016-02-21 05:59:00,Sunday,5,42.35182446,-71.13313369
Medical Assistance,E5,2016-02-21 04:35:00,Sunday,4,42.29011783,-71.12187904
Simple Assault,E5,2016-02-21 04:35:00,Sunday,4,42.29011783,-71.12187904
Investigate Property,E18,2016-02-21 04:55:00,Sunday,4,42.23405146,-71.13882916
Violations,A7,2016-02-21 04:44:00,Sunday,4,42.37622688,-71.03439728
Drug Violation,E13,2016-02-21 04:23:00,Sunday,4,42.32236882,-71.103631
Vandalism,B3,2016-02-20 22:00:00,Saturday,22,42.28079658,-71.09039724
Robbery,D4,2016-02-21 03:20:00,Sunday,3,42.34828759,-71.07891773
Simple Assault,D4,2016-02-21 03:44:00,Sunday,3,42.33795319,-71.0774931
Verbal Disputes,B2,2016-02-21 00:02:00,Sunday,0,42.31275031,-71.09388736
Commercial Burglary,B3,2016-02-21 01:36:00,Sunday,1,42.26726416,-71.09461109
Motor Vehicle Accident Response,D4,2016-02-21 03:21:00,Sunday,3,42.34810188,-71.08814056
Vandalism,B2,2016-02-21 03:28:00,Sunday,3,42.31160175,-71.075582
Assembly or Gathering Violations,C6,2016-02-21 00:30:00,Sunday,0,42.31759266,-71.04000118
Medical Assistance,D4,2016-02-21 03:08:00,Sunday,3,42.3462714,-71.08872599
Medical Assistance,A1,2016-02-21 00:04:00,Sunday,0,42.35353966,-71.0636932
Assembly or Gathering Violations,B2,2016-02-21 01:46:00,Sunday,1,42.330675,-71.10371734
Auto Theft,B3,2016-02-21 02:48:00,Sunday,2,42.281641,-71.086942
Simple Assault,D14,2016-02-21 02:00:00,Sunday,2,42.35182446,-71.13313369
Investigate Person,A1,2016-02-21 02:06:00,Sunday,2,42.3656254,-71.06725853
Simple Assault,D4,2016-02-21 02:00:00,Sunday,2,42.34489594,-71.09659186
Aggravated Assault,D4,2016-02-21 01:56:00,Sunday,1,42.34828759,-71.07891773
Motor Vehicle Accident Response,D4,2016-02-21 01:39:00,Sunday,1,42.339595,-71.065003
Investigate Person,C11,2016-02-21 01:47:00,Sunday,1,42.2871382,-71.04781825
Investigate Person,E5,2016-02-21 01:56:00,Sunday,1,42.29422786,-71.13609871
Motor Vehicle Accident Response,E18,2016-02-21 01:38:00,Sunday,1,42.2675628,-71.1297447
Disorderly Conduct,B3,2016-02-21 00:59:00,Sunday,0,42.268024,-71.09301057
Firearm Violations,B3,2016-02-21 00:59:00,Sunday,0,42.268024,-71.09301057
Other,B3,2016-02-21 00:59:00,Sunday,0,42.268024,-71.09301057
License Violation,C6,2016-02-21 02:08:00,Sunday,2,42.34225675,-71.05405876
Residential Burglary,C6,2016-02-21 01:31:00,Sunday,1,42.33733971,-71.03443434
Investigate Person,C11,2016-02-21 01:25:00,Sunday,1,42.28079389,-71.05288786
Firearm Violations,C11,2016-02-21 01:26:00,Sunday,1,42.3166175,-71.06407827
Investigate Property,B2,2016-02-20 23:42:00,Saturday,23,42.31175224,-71.07129329
Motor Vehicle Accident Response,B2,2016-02-20 23:42:00,Saturday,23,42.31175224,-71.07129329
Simple Assault,D4,2016-02-21 01:30:00,Sunday,1,42.33602271,-71.0799671
Fraud,C6,2016-02-21 01:54:00,Sunday,1,42.33773362,-71.03548407
License Violation,C6,2016-02-21 01:54:00,Sunday,1,42.33773362,-71.03548407
Harassment,E13,2016-02-21 01:28:00,Sunday,1,42.30983976,-71.10553022
Verbal Disputes,B2,2016-02-21 01:26:00,Sunday,1,42.31521134,-71.08783592
Vandalism,D4,2016-02-21 01:36:00,Sunday,1,42.33824133,-71.09398473
Drug Violation,C6,2016-02-21 01:11:00,Sunday,1,42.33783948,-71.02929361
Medical Assistance,A15,2016-02-21 00:54:00,Sunday,0,42.37961283,-71.06930214
Disorderly Conduct,A1,2016-02-21 01:09:00,Sunday,1,42.35969525,-71.05401301
License Violation,A1,2016-02-21 01:09:00,Sunday,1,42.35969525,-71.05401301
Investigate Person,D14,2016-02-21 00:43:00,Sunday,0,42.35043273,-71.1271048
Assembly or Gathering Violations,B2,2016-02-21 00:07:00,Sunday,0,42.33122453,-71.09907131
Assembly or Gathering Violations,B2,2016-02-20 23:57:00,Saturday,23,42.33183572,-71.10432873
Medical Assistance,D14,2016-02-21 00:33:00,Sunday,0,42.35315862,-71.13289373
Medical Assistance,C11,2016-02-21 00:28:00,Sunday,0,42.28839651,-71.05485305
Assembly or Gathering Violations,B2,2016-02-21 00:18:00,Sunday,0,42.33226842,-71.09674843
Medical Assistance,D4,2016-02-20 23:32:00,Saturday,23,42.3462714,-71.08872599
Assembly or Gathering Violations,B2,2016-02-21 00:00:00,Sunday,0,42.33142419,-71.09809906
License Violation,C6,2016-02-21 00:34:00,Sunday,0,42.35300247,-71.0450227
Fraud,C6,2016-02-21 00:34:00,Sunday,0,42.35300247,-71.0450227
Aggravated Assault,D14,2016-02-21 00:12:00,Sunday,0,42.35283155,-71.13114273
License Violation,C6,2016-02-20 23:58:00,Saturday,23,42.35146095,-71.04468232
Motor Vehicle Accident Response,C11,2016-02-20 23:09:00,Saturday,23,42.31165709,-71.05531787
Simple Assault,A1,2016-02-20 23:25:00,Saturday,23,42.35850919,-71.05429726
License Violation,A1,2016-02-20 23:25:00,Saturday,23,42.35850919,-71.05429726
Motor Vehicle Accident Response,A7,2016-02-20 22:55:00,Saturday,22,42.3786229,-71.0286211
Auto Theft,D14,2016-02-20 11:00:00,Saturday,11,42.34977702,-71.16452546
Missing Person Reported,C6,2016-02-20 21:47:00,Saturday,21,42.32779674,-71.05435602
Missing Person Located,C6,2016-02-20 21:47:00,Saturday,21,42.32779674,-71.05435602
Other,D4,2016-02-20 22:20:00,Saturday,22,42.34110439,-71.07181421
Verbal Disputes,B3,2016-02-20 21:57:00,Saturday,21,42.29629726,-71.08115283
Police Service Incidents,C11,2016-02-20 22:07:00,Saturday,22,42.28657334,-71.06408374
Harassment,E5,2016-02-20 22:00:00,Saturday,22,42.28244089,-71.16366312
Medical Assistance,C6,2016-02-20 19:59:00,Saturday,19,42.33595314,-71.04877362
Vandalism,A15,2016-02-20 22:05:00,Saturday,22,42.37808452,-71.05784115
Warrant Arrests,B3,2016-02-20 21:48:00,Saturday,21,42.28264842,-71.07887885
Medical Assistance,B2,2016-02-20 22:05:00,Saturday,22,42.33083327,-71.09757504
Towed,C6,2016-02-20 19:16:00,Saturday,19,42.33586762,-71.03742275
Commercial Burglary,A1,2016-02-20 19:59:00,Saturday,19,42.35812101,-71.06085258
Motor Vehicle Accident Response,B2,2016-02-20 00:00:00,Saturday,0,42.31363545,-71.08251322
Aggravated Assault,B2,2016-02-20 21:21:00,Saturday,21,42.33371742,-71.09665806
Simple Assault,D14,2016-02-20 20:43:00,Saturday,20,42.3572303,-71.15321998
Motor Vehicle Accident Response,A7,2016-02-20 15:00:00,Saturday,15,42.3819736,-71.03768922
Drug Violation,B2,2016-02-20 20:00:00,Saturday,20,42.32628627,-71.07088282
Drug Violation,E5,2016-02-18 21:00:00,Thursday,21,42.28709355,-71.14822128
Residential Burglary,E5,2016-02-20 18:45:00,Saturday,18,42.29386433,-71.15635526
Vandalism,E5,2016-02-20 18:45:00,Saturday,18,42.29386433,-71.15635526
Harassment,B2,2016-02-20 19:46:00,Saturday,19,42.31342215,-71.09348975
Verbal Disputes,C11,2016-02-20 19:38:00,Saturday,19,42.31617962,-71.054208
Investigate Property,D14,2016-02-20 19:48:00,Saturday,19,42.34137816,-71.15464528
Property Lost,D4,2016-02-20 17:30:00,Saturday,17,42.34634313,-71.08482013
Drug Violation,A1,2016-02-20 20:05:00,Saturday,20,42.35002128,-71.06595675
Drug Violation,A1,2016-02-20 16:00:00,Saturday,16,42.36790843,-71.05607288
Drug Violation,A1,2016-02-20 16:00:00,Saturday,16,42.36790843,-71.05607288
Drug Violation,A1,2016-02-20 16:00:00,Saturday,16,42.36790843,-71.05607288
Missing Person Reported,C11,2016-02-20 19:04:00,Saturday,19,42.29703368,-71.06860662
Missing Person Located,C11,2016-02-20 19:04:00,Saturday,19,42.29703368,-71.06860662
Landlord/Tenant Disputes,B3,2016-02-20 18:23:00,Saturday,18,42.28048456,-71.09256731
